code,chapter_code,chapter_name,description,unit,labor_unit_price,material_unit_price,total_unit_price,source_page
EG16BB,E,Estructura metalica,"Suministro y colocación de mampara con un desarrollo de 3.30 x 1.50 m, a base de lámina negra entablerada calibre No. 20, con marco de ángulo de 38.10 x 4.76 mm, anclas de empotre de 38.10 x 6.35 mm y aplicación de pintura anticorrosiva.",pieza,,,6516.10,43
EG17BB,E,Estructura metalica,"Suministro, fabricación y colocación de elementos de acero tipo tubular con perfiles comerciales Prolamsa o similar, incluye: trabajos de albañilería y mortero-cemento-arena 1:4.",kg,,,107.72,43
EG17BC,E,Estructura metalica,"Suministro, fabricación y colocación de elementos de acero tipo tubular con perfiles comerciales Prolamsa o similar, sin incluir trabajos de albañilería",kg,,,92.95,43
EG18BB,E,Estructura metalica,"Suministro, fabricación y colocación de chambrana de lámina negra de calibre número 18, de 0.37 m de desarrollo.",m,,,186.35,43
EG19BB,E,Estructura metalica,"Suministro, fabricación y colocación de escalera marina de 40 cm de ancho, con tubo negro de 38 mm de diámetro y escalones a cada 30 cm",m,,,708.96,44
EH12BC,E,Estructura metalica,"Suministro, habilitado y colocación de cancel fijo de 2.00 x 1.40 m de altura, fabricado en aluminio bolsa 2000 de 2"" x 1 1/4"" anodizado natural, con los perfiles: bolsa (225), repisón (224) y junquillo (223), incluye: Los materiales, la mano de obra, la herramienta y el equipo necesarios.",pieza,,,1695.18,44
EH12BD,E,Estructura metalica,"Suministro, habilitado y colocación de cancel de 2.30 x 2.50 m de alto, con una puerta abatible 0.90 x 2.10 m en la parte central, con dos fijos laterales de 0.70 x 2.10 m cada uno y un antepecho fijo en la parte superior de 2.30 x 0.40 m dividido en tres partes (dos de 0.70 x 0.40 m de alto y una de 0.90 x 0.40m al centro) fabricado a base de perfiles de aluminio anodizado natural de la línea bolsa para fijos de 76.2 mm (3"") y batientes de lujo para la puerta; incluye: los materiales, la mano de obra, la herramienta y equipo necesarios.",pieza,,,8810.46,44
EH12BH,E,Estructura metalica,"Suministro, habilitado y colocación de ventana corrediza de 1.80 x 1.40 m de altura, fabricada en aluminio bolsa 2000 de 2"" anodizado natural formada por un fijo de 0.90 x 1.40 m y una hoja corrediza de 0.90 x 1.40 m de altura, con los perfiles, contramarco jamba (220) riel inferior (219), zoclo cabezal (216), cerco ventana (215), traslape (218), Incluye: Los materiales, la mano de obra, la herramienta y el equipo necesarios.",pieza,,,2675.42,44
EH12BJ,E,Estructura metalica,"Suministro, habilitado y colocación de ventana de 1.80 x 1.20 m de alto formada por dos fijos de 0.60 x 1.20 m y un corredizo al centro con las mismas dimensiones, fabricada a base de perfiles de aluminio anodizado natural de 76.2 mm (3""); incluye: los materiales, la mano de obra, la herramienta y equipo necesario.",pieza,,,3315.10,44
EH12BK,E,Estructura metalica,"Suministro, habilitado y colocación de ventana ""tipo guillotina"" de 0.50 x 1.20 m de alto, formado por un fijo de 0.50 x 0.60 m en la parte superior y uno corredizo vertical con las mismas dimensiones, fabricada a base de perfiles de aluminio anodizado natural de 50.8 mm (2""), incluye: juego de balancin, jaladera, los materiales, la mano de obra, la herramienta y equipo necesarios.",pieza,,,1712.96,44
EH12BL,E,Estructura metalica,"Suministro, habilitado y colocación de ventana de 1.80 x 0.40m de altura, formada por dos fijos laterales de 0.60 x0.40 m y un corredizo al centro con las mismas dimensiones, fabricada a base de perfiles de aluminio anodizado natural de 50.8 mm (2""), incluye: los materiales, la mano de obra, la herramienta y equipo necesario.",pieza,,,1799.35,44
EH12BM,E,Estructura metalica,"Suministro, habilitado y colocación de puerta de 1.00 x 2.10 m de altura, abatible de lujo fabricada en aluminio anodizado natural formada con perfiles canal remate (226), repisón (224), junquillo (223), cerco curvo (690), zoclo de lujo (695), cabezal de lujo (694), batiente (625), intermedio (696), junquillo múltiple recto (693), escuadras, tensores, pivote descentrado, incluye: los materiales, la mano de obra, la herramienta y el equipo necesarios.",pieza,,,4938.03,45
EH12BN,E,Estructura metalica,"Suministro, fabricación y colocación de puerta abatible ligera de 0.90 x 2.10 m de alto, formada por dos partes iguales, la superior para recibir cristal (no incluido) y la inferior con duela de entrecalles, fabricada a base de perfiles de aluminio anodizado natural, incluye: los materiales, la mano de obra, la herramienta y equipo necesarios.",pieza,,,4726.40,45
EH12BP,E,Estructura metalica,"Suministro, habilitado y colocación de ventana de 0.60 x 0.90 m de alto con un fijo en la parte superior de 0.60 x 0.30 m y una hoja de proyección de 0.60 x 0.60 m fabricada a base de perfiles de aluminio anodizado natural, incluye: los materiales, la mano de obra, la herramienta y equipo necesarios.",pieza,,,2178.25,45
EJ12BB,E,Estructura metalica,Suministro y colocación de tela ondulada ornamental galvanizada calibre 10 en cuadros de 5 x 5 cm,m2,,,530.01,45
EJ13BC,E,Estructura metalica,Suministro y colocación de malla de alambre calibre no. 12.5 con abertura de 5 x 5 cm,m2,,,96.44,45
EJ13BD,E,Estructura metalica,Suministro y colocación de malla de alambre calibre no. 10.50 con forro de P.V.C. abertura de 5 x 5 cm,m2,,,119.71,45
EK12BB,E,Estructura metalica,"Suministro y colocación de esquinero a base de lámina negra calibre número 18, de 14 cm de ancho.",m,,,181.20,45
EK14BB,E,Estructura metalica,"Armado de aula con multymuro y multytecho, incluye: materiales de fijación, la mano de obra, la herramienta, andamios y el equipo necesarios.",m2,,,172.34,45
FB12BB,F,Concreto hidraulico,"Suministro y colocación de concreto ciclópeo elaborado con piedra limpia al 60% y concreto resistencia normal f´c= 200 kg/ cm2, fabricado en obra.",m3,,,2647.11,46
FC14BC,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 150 kg/cm2, elaborado en obra, para cadenas, castillos, cejas y repisones",m3,,,4535.24,46
FC14CC,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 200 kg/cm2, elaborado en obra, para cadenas, castillos, cejas y repisones",m3,,,4783.67,46
FC14DC,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 250 kg/cm2, elaborado en obra, para cadenas, castillos, cejas y repisones",m3,,,5016.08,46
FC15BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 200 kg/cm2, elaborado en obra, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4487.52,46
FC15CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 250 kg/cm2, elaborado en obra, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4719.92,46
FC16BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 200 kg/cm2, elaborado en obra, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4750.08,46
FC16CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado normal, resistencia f´c= 250 kg/cm2, elaborado en obra, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4983.44,47
FD12BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado rápido, resistencia f´c= 200 kg/cm2, elaborado en obra, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, pretiles y faldones)",m3,,,5204.36,47
FD12CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico fraguado rápido, resistencia f´c= 250 kg/cm2, elaborado en obra, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, pretiles y faldones)",m3,,,5488.86,47
FE12BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 2, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,3916.38,47
FE12CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4246.82,47
FE12DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4509.98,47
FE12EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 350 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4882.29,48
FE13BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 2, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4609.25,48
FE13CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4939.70,48
FE13DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,5202.87,48
FE13EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 350 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,5575.18,48
FE14BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 2, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4179.91,48
FE14CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4510.35,48
FE14DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4773.52,49
FE14EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico resistencia f'c= 350 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,5145.83,49
FF12BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 200 kg/cm2, t.m.a. de 20 mm, fraguado de 14 días, revenimiento 10, clase 2, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4284.56,49
FF12CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 250 kg/cm2, t.m.a. de 20 mm, fraguado de 14 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4615.01,49
FF12DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 300 kg/cm2, t.m.a. de 20 mm, fraguado de 14 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,4878.17,49
FF12EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 350 kg/cm2, t.m.a. de 20 mm, fraguado de 14 días, revenimiento 10, clase 1, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas macizas y reticulares, muros, faldones y pretiles)",m3,,,5250.49,49
FG12BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 2, bombeable, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,3829.62,50
FG12CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiendo 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4160.06,50
FG12DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4423.25,50
FG12EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 350 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de cimentación (zapatas, dados, trabes de liga, contratrabes)",m3,,,4795.55,50
FG13BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 2, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes, losas, macizas y reticulares muros, faldones y pretiles)",m3,,,3841.68,50
FG13CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes losas, macizas y reticulares muros, faldones y pretiles)",m3,,,4172.13,50
FG13DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes losas, macizas y reticulares muros, faldones y pretiles)",m3,,,4435.30,50
FG13EB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 350 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura (columnas, trabes losas, macizas y reticulares muros, faldones y pretiles)",m3,,,4812.13,50
FG16BB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 200 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 2, bombeable, fabricado en planta por proveedor, para elementos de superestructura (losas de pasos a desnivel, pilas y columnas)",m3,,,3841.68,51
FG16CB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 250 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura ((losas de pasos a desnivel, pilas y columnas)",m3,,,4172.13,51
FG16DB,F,Concreto hidraulico,"Suministro y colocación de concreto hidráulico f'c= 300 kg/cm2, t.m.a. de 20 mm, normal 28 días, revenimiento 14, clase 1, bombeable, fabricado en planta por proveedor, para elementos de superestructura ((losas de pasos a desnivel, pilas y columnas)",m3,,,4435.30,51
